gender,contacts,contacteye,contactcosmeticeye,file,subject_id,eye,contacts_brand,contacts_color,sensor,image_location,is_bona_fide
Female,No,Null,Null,190509_129_AD100/2019_129_001_Right_L1_0.png,72,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_001_Right_L1_0.png',True
Female,No,Null,Null,190509_129_AD100/2019_129_001_Right_R1_1.png,72,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_001_Right_R1_1.png',True
Female,No,Null,Null,190509_129_AD100/2019_129_001_Right_L2_3.png,72,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_001_Right_L2_3.png',True
Female,No,Null,Null,190509_129_AD100/2019_129_001_Right_L2_1.png,72,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_001_Right_L2_1.png',True
Female,No,Null,Null,190509_129_AD100/2019_129_001_Right_L2_2.png,72,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_001_Right_L2_2.png',True
Female,No,Null,Null,190509_129_AD100/2019_129_001_Right_L1_1.png,72,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_001_Right_L1_1.png',True
Female,No,Null,Null,190510_130_AD100/2019_130_005_Right_L1_1.png,77,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_005_Right_L1_1.png',True
Female,No,Null,Null,190510_130_AD100/2019_130_005_Right_L2_1.png,77,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_005_Right_L2_1.png',True
Female,No,Null,Null,190510_130_AD100/2019_130_005_Right_L2_4.png,77,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_005_Right_L2_4.png',True
Female,No,Null,Null,190510_130_AD100/2019_130_005_Right_L2_0.png,77,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_005_Right_L2_0.png',True
Female,No,Null,Null,190510_130_AD100/2019_130_005_Right_R1_3.png,77,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_005_Right_R1_3.png',True
Female,No,Null,Null,190510_130_AD100/2019_130_005_Right_L1_0.png,77,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_005_Right_L1_0.png',True
Female,No,Null,Null,190421_111_AD100/2019_111_001_Right_L1_4.png,38,Right,none,none,AD100,'/ND3DIris/190421_111_AD100/2019_111_001_Right_L1_4.png',True
Female,No,Null,Null,190421_111_AD100/2019_111_001_Right_L2_3.png,38,Right,none,none,AD100,'/ND3DIris/190421_111_AD100/2019_111_001_Right_L2_3.png',True
Female,No,Null,Null,190421_111_AD100/2019_111_001_Right_L1_1.png,38,Right,none,none,AD100,'/ND3DIris/190421_111_AD100/2019_111_001_Right_L1_1.png',True
Female,No,Null,Null,190421_111_AD100/2019_111_001_Right_L1_0.png,38,Right,none,none,AD100,'/ND3DIris/190421_111_AD100/2019_111_001_Right_L1_0.png',True
Female,No,Null,Null,190421_111_AD100/2019_111_001_Right_L2_0.png,38,Right,none,none,AD100,'/ND3DIris/190421_111_AD100/2019_111_001_Right_L2_0.png',True
Female,No,Null,Null,190421_111_AD100/2019_111_001_Right_R1_1.png,38,Right,none,none,AD100,'/ND3DIris/190421_111_AD100/2019_111_001_Right_R1_1.png',True
Female,No,Null,Null,190420_110_AD100/2019_110_001_Right_L2_4.png,36,Right,none,none,AD100,'/ND3DIris/190420_110_AD100/2019_110_001_Right_L2_4.png',True
Female,No,Null,Null,190420_110_AD100/2019_110_001_Right_L1_1.png,36,Right,none,none,AD100,'/ND3DIris/190420_110_AD100/2019_110_001_Right_L1_1.png',True
Female,No,Null,Null,190420_110_AD100/2019_110_001_Right_R1_2.png,36,Right,none,none,AD100,'/ND3DIris/190420_110_AD100/2019_110_001_Right_R1_2.png',True
Female,No,Null,Null,190420_110_AD100/2019_110_001_Right_R1_3.png,36,Right,none,none,AD100,'/ND3DIris/190420_110_AD100/2019_110_001_Right_R1_3.png',True
Female,No,Null,Null,190420_110_AD100/2019_110_001_Right_L2_0.png,36,Right,none,none,AD100,'/ND3DIris/190420_110_AD100/2019_110_001_Right_L2_0.png',True
Female,No,Null,Null,190420_110_AD100/2019_110_001_Right_L2_2.png,36,Right,none,none,AD100,'/ND3DIris/190420_110_AD100/2019_110_001_Right_L2_2.png',True
Female,No,Null,Null,190415_105_AD100/2019_105_003_Right_L1_3.png,5,Right,none,none,AD100,'/ND3DIris/190415_105_AD100/2019_105_003_Right_L1_3.png',True
Female,No,Null,Null,190415_105_AD100/2019_105_003_Right_L1_1.png,5,Right,none,none,AD100,'/ND3DIris/190415_105_AD100/2019_105_003_Right_L1_1.png',True
Female,No,Null,Null,190415_105_AD100/2019_105_003_Right_R1_3.png,5,Right,none,none,AD100,'/ND3DIris/190415_105_AD100/2019_105_003_Right_R1_3.png',True
Female,No,Null,Null,190415_105_AD100/2019_105_003_Right_L1_4.png,5,Right,none,none,AD100,'/ND3DIris/190415_105_AD100/2019_105_003_Right_L1_4.png',True
Female,No,Null,Null,190415_105_AD100/2019_105_003_Right_L1_0.png,5,Right,none,none,AD100,'/ND3DIris/190415_105_AD100/2019_105_003_Right_L1_0.png',True
