gender,contacts,contacteye,contactcosmeticeye,file,subject_id,eye,contacts_brand,contacts_color,sensor,image_location,is_bona_fide
Female,No,Null,Null,190510_130_AD100/2019_130_007_Right_L2_1.png,78,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_007_Right_L2_1.png',True
Female,No,Null,Null,190510_130_AD100/2019_130_007_Right_L1_0.png,78,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_007_Right_L1_0.png',True
Female,No,Null,Null,190510_130_AD100/2019_130_007_Right_L2_3.png,78,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_007_Right_L2_3.png',True
Female,No,Null,Null,190510_130_AD100/2019_130_007_Right_R1_1.png,78,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_007_Right_R1_1.png',True
Female,No,Null,Null,190510_130_AD100/2019_130_007_Right_L1_2.png,78,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_007_Right_L1_2.png',True
Female,No,Null,Null,190510_130_AD100/2019_130_007_Right_L1_3.png,78,Right,none,none,AD100,'/ND3DIris/190510_130_AD100/2019_130_007_Right_L1_3.png',True
Female,No,Null,Null,190422_112_AD100/2019_112_009_Right_L2_2.png,43,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_009_Right_L2_2.png',True
Female,No,Null,Null,190422_112_AD100/2019_112_009_Right_L2_3.png,43,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_009_Right_L2_3.png',True
Female,No,Null,Null,190422_112_AD100/2019_112_009_Right_L1_0.png,43,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_009_Right_L1_0.png',True
Female,No,Null,Null,190422_112_AD100/2019_112_009_Right_R1_4.png,43,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_009_Right_R1_4.png',True
Female,No,Null,Null,190422_112_AD100/2019_112_009_Right_L1_1.png,43,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_009_Right_L1_1.png',True
Female,No,Null,Null,190422_112_AD100/2019_112_009_Right_R1_3.png,43,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_009_Right_R1_3.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_005_Right_R1_0.png,16,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_005_Right_R1_0.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_005_Right_L2_1.png,16,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_005_Right_L2_1.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_005_Right_L1_3.png,16,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_005_Right_L1_3.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_005_Right_R1_2.png,16,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_005_Right_R1_2.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_005_Right_L1_0.png,16,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_005_Right_L1_0.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_005_Right_R1_3.png,16,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_005_Right_R1_3.png',True
Female,No,Null,Null,190514_134_AD100/2019_134_001_Right_L1_4.png,82,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_001_Right_L1_4.png',True
Female,No,Null,Null,190514_134_AD100/2019_134_001_Right_L2_0.png,82,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_001_Right_L2_0.png',True
Female,No,Null,Null,190514_134_AD100/2019_134_001_Right_L2_1.png,82,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_001_Right_L2_1.png',True
Female,No,Null,Null,190514_134_AD100/2019_134_001_Right_L1_3.png,82,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_001_Right_L1_3.png',True
Female,No,Null,Null,190514_134_AD100/2019_134_001_Right_L1_1.png,82,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_001_Right_L1_1.png',True
Female,No,Null,Null,190514_134_AD100/2019_134_001_Right_R1_1.png,82,Right,none,none,AD100,'/ND3DIris/190514_134_AD100/2019_134_001_Right_R1_1.png',True
Female,No,Null,Null,190516_136_AD100/2019_136_005_Right_L1_4.png,86,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_005_Right_L1_4.png',True
Female,No,Null,Null,190516_136_AD100/2019_136_005_Right_L2_0.png,86,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_005_Right_L2_0.png',True
Female,No,Null,Null,190516_136_AD100/2019_136_005_Right_R1_4.png,86,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_005_Right_R1_4.png',True
Female,No,Null,Null,190516_136_AD100/2019_136_005_Right_L2_3.png,86,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_005_Right_L2_3.png',True
Female,No,Null,Null,190516_136_AD100/2019_136_005_Right_R1_0.png,86,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_005_Right_R1_0.png',True
Female,No,Null,Null,190516_136_AD100/2019_136_005_Right_L1_0.png,86,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_005_Right_L1_0.png',True
Female,No,Null,Null,190509_129_AD100/2019_129_001_Right_L1_4.png,72,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_001_Right_L1_4.png',True
Female,No,Null,Null,190509_129_AD100/2019_129_001_Right_R1_4.png,72,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_001_Right_R1_4.png',True
Female,No,Null,Null,190509_129_AD100/2019_129_001_Right_L1_3.png,72,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_001_Right_L1_3.png',True
Female,No,Null,Null,190509_129_AD100/2019_129_001_Right_L1_1.png,72,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_001_Right_L1_1.png',True
Female,No,Null,Null,190509_129_AD100/2019_129_001_Right_L1_0.png,72,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_001_Right_L1_0.png',True
Female,No,Null,Null,190509_129_AD100/2019_129_001_Right_L2_1.png,72,Right,none,none,AD100,'/ND3DIris/190509_129_AD100/2019_129_001_Right_L2_1.png',True
Female,No,Null,Null,190423_113_AD100/2019_113_001_Right_L2_3.png,44,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_001_Right_L2_3.png',True
Female,No,Null,Null,190423_113_AD100/2019_113_001_Right_R1_1.png,44,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_001_Right_R1_1.png',True
Female,No,Null,Null,190423_113_AD100/2019_113_001_Right_L2_0.png,44,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_001_Right_L2_0.png',True
Female,No,Null,Null,190423_113_AD100/2019_113_001_Right_R1_0.png,44,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_001_Right_R1_0.png',True
Female,No,Null,Null,190423_113_AD100/2019_113_001_Right_L2_4.png,44,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_001_Right_L2_4.png',True
Female,No,Null,Null,190423_113_AD100/2019_113_001_Right_L1_0.png,44,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_001_Right_L1_0.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_013_Right_L2_2.png,20,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_013_Right_L2_2.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_013_Right_L1_0.png,20,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_013_Right_L1_0.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_013_Right_L2_4.png,20,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_013_Right_L2_4.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_013_Right_L2_0.png,20,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_013_Right_L2_0.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_013_Right_R1_4.png,20,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_013_Right_R1_4.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_013_Right_L2_3.png,20,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_013_Right_L2_3.png',True
Female,No,Null,Null,190430_120_AD100/2019_120_009_Right_L1_1.png,67,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_009_Right_L1_1.png',True
Female,No,Null,Null,190430_120_AD100/2019_120_009_Right_L1_0.png,67,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_009_Right_L1_0.png',True
Female,No,Null,Null,190430_120_AD100/2019_120_009_Right_L2_4.png,67,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_009_Right_L2_4.png',True
Female,No,Null,Null,190430_120_AD100/2019_120_009_Right_L2_2.png,67,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_009_Right_L2_2.png',True
Female,No,Null,Null,190430_120_AD100/2019_120_009_Right_L1_2.png,67,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_009_Right_L1_2.png',True
Female,No,Null,Null,190430_120_AD100/2019_120_009_Right_R1_4.png,67,Right,none,none,AD100,'/ND3DIris/190430_120_AD100/2019_120_009_Right_R1_4.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_003_Right_L2_2.png,15,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_003_Right_L2_2.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_003_Right_R1_4.png,15,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_003_Right_R1_4.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_003_Right_R1_2.png,15,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_003_Right_R1_2.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_003_Right_L1_2.png,15,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_003_Right_L1_2.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_003_Right_L1_3.png,15,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_003_Right_L1_3.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_003_Right_R1_3.png,15,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_003_Right_R1_3.png',True
Female,No,Null,Null,190422_112_AD100/2019_112_007_Right_L1_4.png,42,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_007_Right_L1_4.png',True
Female,No,Null,Null,190422_112_AD100/2019_112_007_Right_L1_3.png,42,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_007_Right_L1_3.png',True
Female,No,Null,Null,190422_112_AD100/2019_112_007_Right_L2_1.png,42,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_007_Right_L2_1.png',True
Female,No,Null,Null,190422_112_AD100/2019_112_007_Right_L2_2.png,42,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_007_Right_L2_2.png',True
Female,No,Null,Null,190422_112_AD100/2019_112_007_Right_R1_2.png,42,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_007_Right_R1_2.png',True
Female,No,Null,Null,190422_112_AD100/2019_112_007_Right_L2_4.png,42,Right,none,none,AD100,'/ND3DIris/190422_112_AD100/2019_112_007_Right_L2_4.png',True
Female,No,Null,Null,190418_108_AD100/2019_108_011_Right_R1_4.png,28,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_011_Right_R1_4.png',True
Female,No,Null,Null,190418_108_AD100/2019_108_011_Right_R1_2.png,28,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_011_Right_R1_2.png',True
Female,No,Null,Null,190418_108_AD100/2019_108_011_Right_R1_0.png,28,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_011_Right_R1_0.png',True
Female,No,Null,Null,190418_108_AD100/2019_108_011_Right_L1_3.png,28,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_011_Right_L1_3.png',True
Female,No,Null,Null,190418_108_AD100/2019_108_011_Right_L2_4.png,28,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_011_Right_L2_4.png',True
Female,No,Null,Null,190418_108_AD100/2019_108_011_Right_R1_3.png,28,Right,none,none,AD100,'/ND3DIris/190418_108_AD100/2019_108_011_Right_R1_3.png',True
Female,No,Null,Null,190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-4.png,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-4.png',True
Female,No,Null,Null,190415_105_LG4000/2019-105-001-iris-right-cross-lg4000-3.png,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-cross-lg4000-3.png',True
Female,No,Null,Null,190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-0.png,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-0.png',True
Female,No,Null,Null,190415_105_LG4000/2019-105-001-iris-right-cross-lg4000-0.png,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-cross-lg4000-0.png',True
Female,No,Null,Null,190415_105_LG4000/2019-105-001-iris-right-cross-lg4000-2.png,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-2.png,4,Right,none,none,LG4000,'/ND3DIris/190415_105_LG4000/2019-105-001-iris-right-direct-lg4000-2.png',True
Female,No,Null,Null,190423_113_LG4000/2019-113-007-iris-right-cross-lg4000-2.png,47,Right,none,none,LG4000,'/ND3DIris/190423_113_LG4000/2019-113-007-iris-right-cross-lg4000-2.png',True
Female,No,Null,Null,190423_113_LG4000/2019-113-007-iris-right-cross-lg4000-3.png,47,Right,none,none,LG4000,'/ND3DIris/190423_113_LG4000/2019-113-007-iris-right-cross-lg4000-3.png',True
