gender,contacts,contacteye,contactcosmeticeye,file,subject_id,eye,contacts_brand,contacts_color,sensor,image_location,is_bona_fide
Female,No,Null,Null,190424_114_AD100/2019_114_005_Right_L1_3.png,51,Right,none,none,AD100,'/ND3DIris/190424_114_AD100/2019_114_005_Right_L1_3.png',True
Female,No,Null,Null,190424_114_AD100/2019_114_005_Right_L1_1.png,51,Right,none,none,AD100,'/ND3DIris/190424_114_AD100/2019_114_005_Right_L1_1.png',True
Female,No,Null,Null,190424_114_AD100/2019_114_005_Right_L1_2.png,51,Right,none,none,AD100,'/ND3DIris/190424_114_AD100/2019_114_005_Right_L1_2.png',True
Female,No,Null,Null,190424_114_AD100/2019_114_005_Right_L2_3.png,51,Right,none,none,AD100,'/ND3DIris/190424_114_AD100/2019_114_005_Right_L2_3.png',True
Female,No,Null,Null,190424_114_AD100/2019_114_005_Right_R1_4.png,51,Right,none,none,AD100,'/ND3DIris/190424_114_AD100/2019_114_005_Right_R1_4.png',True
Female,No,Null,Null,190424_114_AD100/2019_114_005_Right_L1_4.png,51,Right,none,none,AD100,'/ND3DIris/190424_114_AD100/2019_114_005_Right_L1_4.png',True
Female,No,Null,Null,190421_111_AD100/2019_111_001_Right_L2_4.png,38,Right,none,none,AD100,'/ND3DIris/190421_111_AD100/2019_111_001_Right_L2_4.png',True
Female,No,Null,Null,190421_111_AD100/2019_111_001_Right_L2_0.png,38,Right,none,none,AD100,'/ND3DIris/190421_111_AD100/2019_111_001_Right_L2_0.png',True
Female,No,Null,Null,190421_111_AD100/2019_111_001_Right_L2_1.png,38,Right,none,none,AD100,'/ND3DIris/190421_111_AD100/2019_111_001_Right_L2_1.png',True
Female,No,Null,Null,190421_111_AD100/2019_111_001_Right_L2_3.png,38,Right,none,none,AD100,'/ND3DIris/190421_111_AD100/2019_111_001_Right_L2_3.png',True
Female,No,Null,Null,190421_111_AD100/2019_111_001_Right_R1_0.png,38,Right,none,none,AD100,'/ND3DIris/190421_111_AD100/2019_111_001_Right_R1_0.png',True
Female,No,Null,Null,190421_111_AD100/2019_111_001_Right_L1_4.png,38,Right,none,none,AD100,'/ND3DIris/190421_111_AD100/2019_111_001_Right_L1_4.png',True
Female,No,Null,Null,190416_106_AD100/2019_106_005_Right_R1_3.png,8,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_005_Right_R1_3.png',True
Female,No,Null,Null,190416_106_AD100/2019_106_005_Right_L2_3.png,8,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_005_Right_L2_3.png',True
Female,No,Null,Null,190416_106_AD100/2019_106_005_Right_R1_0.png,8,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_005_Right_R1_0.png',True
Female,No,Null,Null,190416_106_AD100/2019_106_005_Right_L1_3.png,8,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_005_Right_L1_3.png',True
Female,No,Null,Null,190416_106_AD100/2019_106_005_Right_L1_2.png,8,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_005_Right_L1_2.png',True
Female,No,Null,Null,190416_106_AD100/2019_106_005_Right_L2_0.png,8,Right,none,none,AD100,'/ND3DIris/190416_106_AD100/2019_106_005_Right_L2_0.png',True
Female,No,Null,Null,190426_116_AD100/2019_116_003_Right_L1_3.png,57,Right,none,none,AD100,'/ND3DIris/190426_116_AD100/2019_116_003_Right_L1_3.png',True
Female,No,Null,Null,190426_116_AD100/2019_116_003_Right_L2_0.png,57,Right,none,none,AD100,'/ND3DIris/190426_116_AD100/2019_116_003_Right_L2_0.png',True
Female,No,Null,Null,190426_116_AD100/2019_116_003_Right_L2_2.png,57,Right,none,none,AD100,'/ND3DIris/190426_116_AD100/2019_116_003_Right_L2_2.png',True
Female,No,Null,Null,190426_116_AD100/2019_116_003_Right_L2_3.png,57,Right,none,none,AD100,'/ND3DIris/190426_116_AD100/2019_116_003_Right_L2_3.png',True
Female,No,Null,Null,190426_116_AD100/2019_116_003_Right_L1_4.png,57,Right,none,none,AD100,'/ND3DIris/190426_116_AD100/2019_116_003_Right_L1_4.png',True
Female,No,Null,Null,190426_116_AD100/2019_116_003_Right_R1_0.png,57,Right,none,none,AD100,'/ND3DIris/190426_116_AD100/2019_116_003_Right_R1_0.png',True
Female,No,Null,Null,190420_110_AD100/2019_110_003_Right_L2_3.png,37,Right,none,none,AD100,'/ND3DIris/190420_110_AD100/2019_110_003_Right_L2_3.png',True
Female,No,Null,Null,190420_110_AD100/2019_110_003_Right_L2_4.png,37,Right,none,none,AD100,'/ND3DIris/190420_110_AD100/2019_110_003_Right_L2_4.png',True
Female,No,Null,Null,190420_110_AD100/2019_110_003_Right_L1_3.png,37,Right,none,none,AD100,'/ND3DIris/190420_110_AD100/2019_110_003_Right_L1_3.png',True
Female,No,Null,Null,190420_110_AD100/2019_110_003_Right_L1_1.png,37,Right,none,none,AD100,'/ND3DIris/190420_110_AD100/2019_110_003_Right_L1_1.png',True
Female,No,Null,Null,190420_110_AD100/2019_110_003_Right_L2_0.png,37,Right,none,none,AD100,'/ND3DIris/190420_110_AD100/2019_110_003_Right_L2_0.png',True
Female,No,Null,Null,190420_110_AD100/2019_110_003_Right_L2_2.png,37,Right,none,none,AD100,'/ND3DIris/190420_110_AD100/2019_110_003_Right_L2_2.png',True
Female,No,Null,Null,190423_113_AD100/2019_113_009_Right_L2_2.png,48,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_009_Right_L2_2.png',True
Female,No,Null,Null,190423_113_AD100/2019_113_009_Right_L1_1.png,48,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_009_Right_L1_1.png',True
Female,No,Null,Null,190423_113_AD100/2019_113_009_Right_R1_3.png,48,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_009_Right_R1_3.png',True
Female,No,Null,Null,190423_113_AD100/2019_113_009_Right_L1_0.png,48,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_009_Right_L1_0.png',True
Female,No,Null,Null,190423_113_AD100/2019_113_009_Right_R1_2.png,48,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_009_Right_R1_2.png',True
Female,No,Null,Null,190423_113_AD100/2019_113_009_Right_L1_2.png,48,Right,none,none,AD100,'/ND3DIris/190423_113_AD100/2019_113_009_Right_L1_2.png',True
Female,No,Null,Null,190516_136_AD100/2019_136_005_Right_L2_1.png,86,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_005_Right_L2_1.png',True
Female,No,Null,Null,190516_136_AD100/2019_136_005_Right_R1_0.png,86,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_005_Right_R1_0.png',True
Female,No,Null,Null,190516_136_AD100/2019_136_005_Right_L2_3.png,86,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_005_Right_L2_3.png',True
Female,No,Null,Null,190516_136_AD100/2019_136_005_Right_L2_0.png,86,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_005_Right_L2_0.png',True
Female,No,Null,Null,190516_136_AD100/2019_136_005_Right_R1_1.png,86,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_005_Right_R1_1.png',True
Female,No,Null,Null,190516_136_AD100/2019_136_005_Right_L1_1.png,86,Right,none,none,AD100,'/ND3DIris/190516_136_AD100/2019_136_005_Right_L1_1.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_003_Right_R1_0.png,15,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_003_Right_R1_0.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_003_Right_L1_1.png,15,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_003_Right_L1_1.png',True
Female,No,Null,Null,190417_107_AD100/2019_107_003_Right_L2_3.png,15,Right,none,none,AD100,'/ND3DIris/190417_107_AD100/2019_107_003_Right_L2_3.png',True
